"probe","AGI","symbol","log2ratio","eBayes.p.value","annot"
"266017_at","AT2G18690","",1.79299724499006,0.00067037188330076,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G18680.1); similar to Os08g0107100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060795.1); similar to conserved hypothetical protein [Medicago truncatula] (GB:ABE90086.1)"
"266018_at","AT2G18710","SCY1",-1.37154024485799,0.000107635040023195,"SCY1 (SECY HOMOLOG 1); protein translocase; Identical to Preprotein translocase secY subunit, chloroplast precursor (CpSecY) (SECY) [Arabidopsis Thaliana] (GB:Q38885;GB:Q9SLG1); similar to EMB2289/SCY2 (EMBRYO DEFECTIVE 2289, SECY HOMOLOG 2), protein translocase [Arabidopsis thaliana] (TAIR:AT2G31530.1); similar to Preprotein translocase secY subunit, chloroplast precursor (CpSecY) (GB:O63066); similar to SecY homolog; targetted to the thylakoid membrane; the protein has a chloroplast targetting signal, but the processing site is not known (GB:AAB60305.1); similar to Preprotein translocase secY subunit, chloroplast precursor (CpSecY) (GB:P93690); contains InterPro domain SecY protein; (InterPro:IPR002208)"
"266037_at","AT2G05940","",2.44952449983465,1.23159667182808e-05,"protein kinase, putative; similar to kinase [Arabidopsis thaliana] (TAIR:AT5G35580.1); similar to Avr9/Cf-9 induced kinase 1 [Nicotiana tabacum] (GB:AAP03880.2); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"
"266070_at","AT2G18660","EXLB3",4.50246457978993,3.85533272593706e-07,"expansin family protein (EXPR3); Identical to Expansin-like B3 precursor (AtEXLB3) (AtEXPR3) (Ath-ExpGamma-1.2) (EXLB3) [Arabidopsis Thaliana] (GB:Q9ZV52); similar to expansin-related [Arabidopsis thaliana] (TAIR:AT4G30380.1); similar to immuno-reactant natriuretic peptide-like protein [Erucastrum strigosum] (GB:AAM18791.1); contains InterPro domain Barwin-related endoglucanase; (InterPro:IPR009009); contains InterPro domain Expansin 45, endoglucanase-like; (InterPro:IPR007112); contains InterPro domain Rare lipoprotein A; (InterPro:IPR005132)"
"266097_at","AT2G37970","SOUL-1",1.40735552456713,0.00212028693517861,"SOUL heme-binding family protein; similar to SOUL heme-binding family protein [Arabidopsis thaliana] (TAIR:AT3G10130.1); similar to SOUL heme-binding protein; Bacterial regulatory factor, effector [Medicago truncatula] (GB:ABE83861.1)"
"266119_at","AT2G02100","LCR69, PDF2.2",1.20881878919121,0.000180118930624806,"LCR69/PDF2.2 (Low-molecular-weight cysteine-rich 69); protease inhibitor; Identical to Low-molecular-weight cysteine-rich protein LCR69 precursor (LCR69) [Arabidopsis Thaliana] (GB:Q39182;GB:Q42011); similar to LCR68/PDF2.3 (Low-molecular-weight cysteine-rich 68), protease inhibitor [Arabidopsis thaliana] (TAIR:AT2G02130.1); similar to protease inhibitor II (GB:AAA91049.1); contains InterPro domain Gamma thionin; (InterPro:IPR008176); contains InterPro domain Gamma Purothionin; (InterPro:IPR008177); contains InterPro domain Knottin; (InterPro:IPR003614), LCR69/PDF2.2 (Low-molecular-weight cysteine-rich 69); protease inhibitor; Identical to Low-molecular-weight cysteine-rich protein LCR69 precursor (LCR69) [Arabidopsis Thaliana] (GB:Q39182;GB:Q42011); similar to LCR68/PDF2.3 (Low-molecular-weight cysteine-rich 68), protease inhibitor [Arabidopsis thaliana] (TAIR:AT2G02130.1); similar to protease inhibitor II (GB:AAA91049.1); contains InterPro domain Gamma thionin; (InterPro:IPR008176); contains InterPro domain Gamma Purothionin; (InterPro:IPR008177); contains InterPro domain Knottin; (InterPro:IPR003614)"
"266123_at","AT2G45180","",-1.99285287359945,0.0014207526818162,"protease inhibitor/seed storage/lipid transfer protein (LTP) family protein; similar to protease inhibitor/seed storage/lipid transfer protein (LTP) family protein [Arabidopsis thaliana] (TAIR:AT1G62510.1); similar to 14 kDa polypeptide [Catharanthus roseus] (GB:CAA81526.1); contains InterPro domain Plant lipid transfer/seed storage/trypsin-alpha amylase inhibitor; (InterPro:IPR003612)"
"266141_at","AT2G02120","LCR70, PDF2.1",2.04655127519705,0.000144928916153555,"LCR70/PDF2.1 (Low-molecular-weight cysteine-rich 70); protease inhibitor; Identical to Low-molecular-weight cysteine-rich protein LCR70 precursor (LCR70) [Arabidopsis Thaliana] (GB:Q41914;GB:Q9ZUL6); similar to LCR69/PDF2.2 (Low-molecular-weight cysteine-rich 69), protease inhibitor [Arabidopsis thaliana] (TAIR:AT2G02100.1); similar to protease inhibitor II (GB:AAA91049.1); contains InterPro domain Gamma thionin; (InterPro:IPR008176); contains InterPro domain Gamma Purothionin; (InterPro:IPR008177); contains InterPro domain Knottin; (InterPro:IPR003614), LCR70/PDF2.1 (Low-molecular-weight cysteine-rich 70); protease inhibitor; Identical to Low-molecular-weight cysteine-rich protein LCR70 precursor (LCR70) [Arabidopsis Thaliana] (GB:Q41914;GB:Q9ZUL6); similar to LCR69/PDF2.2 (Low-molecular-weight cysteine-rich 69), protease inhibitor [Arabidopsis thaliana] (TAIR:AT2G02100.1); similar to protease inhibitor II (GB:AAA91049.1); contains InterPro domain Gamma thionin; (InterPro:IPR008176); contains InterPro domain Gamma Purothionin; (InterPro:IPR008177); contains InterPro domain Knottin; (InterPro:IPR003614)"
"266150_s_at","AT2G12290, AT4G19700","RING",1.04544860811771,0.00301909558856457,"similar to protein binding / zinc ion binding [Arabidopsis thaliana] (TAIR:AT4G19700.1); similar to Zinc finger, RING-type [Medicago truncatula] (GB:ABE88778.1), protein binding / zinc ion binding; similar to protein binding / zinc ion binding [Arabidopsis thaliana] (TAIR:AT5G45100.1); similar to Zinc finger, RING-type [Medicago truncatula] (GB:ABE88778.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"
"266155_at","","",1.07909717701994,0.00642189417387527,""
"266165_at","AT2G28190","CSD2, CZSOD2, CSD2, CZSOD2",1.61206678945692,0.0240839772145277,"Encodes a chloroplastic copper/zinc superoxide dismutase CSD2 that can detoxify superoxide radicals.  Its expression is affected by miR398-directed mRNA cleavage., Encodes a chloroplastic copper/zinc superoxide dismutase CSD2 that can detoxify superoxide radicals.  Its expression is affected by miR398-directed mRNA cleavage., Encodes a chloroplastic copper/zinc superoxide dismutase CSD2 that can detoxify superoxide radicals. Its expression is affected by miR398-directed mRNA cleavage., Encodes a chloroplastic copper/zinc superoxide dismutase CSD2 that can detoxify superoxide radicals. Its expression is affected by miR398-directed mRNA cleavage."
"266167_at","AT2G38860","YLS5",1.59410218948236,2.8626210192924e-05,"Encodes protease I (pfpI)-like protein YLS5."
"266168_at","AT2G38870","",2.38235539252340,1.78880584175310e-05,"protease inhibitor, putative; similar to serine protease inhibitor, potato inhibitor I-type family protein [Arabidopsis thaliana] (TAIR:AT2G38900.1); similar to type I proteinase inhibitor-like protein [Citrus x paradisi] (GB:AAN76363.1); contains InterPro domain Proteinase inhibitor I13, potato inhibitor I; (InterPro:IPR000864)"
"266172_at","AT2G39010","PIP2;6, PIP2E",-1.26477664486727,9.74029435450343e-05,"PIP2;6/PIP2E (plasma membrane intrinsic protein 2;6); water channel; Identical to Probable aquaporin PIP2.6 (Plasma membrane intrinsic protein 2e) (PIP2e) (PIP2.6) [Arabidopsis Thaliana] (GB:Q9ZV07); similar to PIP2,5/PIP2D (plasma membrane intrinsic protein 2,5), water channel [Arabidopsis thaliana] (TAIR:AT3G54820.1); similar to putative aquaporin [Vitis vinifera] (GB:ABH09326.1); similar to aquaporin [Vitis vinifera] (GB:AAV69744.1); contains InterPro domain Aquaporin; (InterPro:IPR012269); contains InterPro domain Major intrinsic protein; (InterPro:IPR000425), PIP2;6/PIP2E (plasma membrane intrinsic protein 2;6); water channel; Identical to Probable aquaporin PIP2.6 (Plasma membrane intrinsic protein 2e) (PIP2e) (PIP2.6) [Arabidopsis Thaliana] (GB:Q9ZV07); similar to PIP2,5/PIP2D (plasma membrane intrinsic protein 2,5), water channel [Arabidopsis thaliana] (TAIR:AT3G54820.1); similar to putative aquaporin [Vitis vinifera] (GB:ABH09326.1); similar to aquaporin [Vitis vinifera] (GB:AAV69744.1); contains InterPro domain Aquaporin; (InterPro:IPR012269); contains InterPro domain Major intrinsic protein; (InterPro:IPR000425)"
"266181_at","AT2G02390","ATGSTZ1, GST18",1.58926222821313,0.000360301191626481,"Encodes glutathione transferase belonging to the zeta class of GSTs. Naming convention according to Wagner et al. (2002). The protein undergoes spontaneous thiolation following treatment with the  oxidant tert-butylhydroperoxide., Encodes glutathione transferase belonging to the zeta class of GSTs. Naming convention according to Wagner et al. (2002). The protein undergoes spontaneous thiolation following treatment with the  oxidant tert-butylhydroperoxide."
"266224_at","AT2G28800","ABL3, ALB3",-1.46256239677004,4.25420461933951e-05,"member of Chloroplast membrane protein ALBINO3 family, member of Chloroplast membrane protein ALBINO3 family"
"266267_at","AT2G29460","ATGSTU4, GST22",3.97453266725579,1.79099153163371e-05,"Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002)., Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002)."
"266277_at","AT2G29310","",-2.77023377712156,8.74837452625735e-07,"tropinone reductase, putative / tropine dehydrogenase, putative; similar to tropinone reductase, putative / tropine dehydrogenase, putative [Arabidopsis thaliana] (TAIR:AT2G29320.1); similar to tropinone reductase, putative / tropine dehydrogenase, putative [Arabidopsis thaliana] (TAIR:AT2G29300.1); similar to Tropinone reductase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF95188.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)"
"266279_at","AT2G29290","",-3.1641498157139,3.58784958227905e-07,"tropinone reductase, putative / tropine dehydrogenase, putative; similar to SAG13 (Senescence-associated gene 13), oxidoreductase [Arabidopsis thaliana] (TAIR:AT2G29350.1); similar to Tropinone reductase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF95188.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)"
"266290_at","AT2G29490","ATGSTU1, GST19",1.40961399273937,0.00294780533217957,"Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002)., Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002)."
"266292_at","AT2G29350","SAG13",4.81391387447479,1.19629847336992e-08,"senescence-associated gene SAG13 encoding a short-chain alcohol dehydrogenase"
"266293_at","AT2G29360","",-1.89542968549389,1.03694615875624e-05,"tropinone reductase, putative / tropine dehydrogenase, putative; similar to tropinone reductase, putative / tropine dehydrogenase, putative [Arabidopsis thaliana] (TAIR:AT2G29150.1); similar to Tropinone reductase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF95188.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)"
"266296_at","AT2G29420","ATGSTU7, GST25",1.38737400594610,0.000885575153221034,"Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002). Induced by Salicylic acid. Independent of NPR1 for their induction by salicylic acid., Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002). Induced by Salicylic acid. Independent of NPR1 for their induction by salicylic acid."
"266329_at","AT2G01590","CRR3",-1.46736699012517,0.000932208871989572,"unknown protein"
"266342_at","AT2G01540","",1.02107280370327,0.00165896400185756,"C2 domain-containing protein; similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G70790.1); similar to C2 [Medicago truncatula] (GB:ABE89197.1); contains InterPro domain C2; (InterPro:IPR000008); contains InterPro domain C2 calcium/lipid-binding region, CaLB; (InterPro:IPR008973)"
"266368_at","AT2G41380","",1.33308900197268,0.00110259491666172,"embryo-abundant protein-related; similar to embryo-abundant protein-related [Arabidopsis thaliana] (TAIR:AT5G10830.1); similar to embryo-abundant protein EMB [Pisum sativum] (GB:AAM19356.1); contains InterPro domain Methyltransferase type 11; (InterPro:IPR013216)"
"266385_at","AT2G14610","PR, PR1",7.77709698258558,6.7919716007498e-09,"PR1 gene expression is induced in response to a variety of pathogens. It is a useful molecular marker for the SAR response.  Though the Genbank record for the cDNA associated to this gene is called 'PR-1-like', the sequence  actually corresponds to PR1.  Expression of this gene is salicylic-acid responsive., PR1 gene expression is induced in response to a variety of pathogens. It is a useful molecular marker for the SAR response.  Though the Genbank record for the cDNA associated to this gene is called 'PR-1-like', the sequence  actually corresponds to PR1.  Expression of this gene is salicylic-acid responsive."
"266415_at","AT2G38530","LP2, LTP2",4.35594055854595,1.12202024836263e-07,"Involved in lipid transfer between membranes. Belongs to a family of Lipid transfer proteins. Sequence similarity to other plant/Arabidopsis LPT genes but highest similarity to LPT1. Stress and pathogen-inducible motifs found in the upstream region.Expressed in flower, leaves and siliques but absent in roots., Involved in lipid transfer between membranes. Belongs to a family of Lipid transfer proteins. Sequence similarity to other plant/Arabidopsis LPT genes but highest similarity to LPT1. Stress and pathogen-inducible motifs found in the upstream region.Expressed in flower, leaves and siliques but absent in roots."
"266500_at","AT2G06925","ATSPLA2-ALPHA, PLA2-ALPHA",-1.11335430890376,0.000270896450627980,"Encodes a secretory phospholipase A2 enzyme, which specifically hydrolyzes the sn-2 position of phospholipids. The enzyme has a preference towards linoleoyl acyl chain over palmitoyl acyl chain. It also has a slight preference for phosphatidylcholine over phosphatidylethanolamine., Encodes a secretory phospholipase A2 enzyme, which specifically hydrolyzes the sn-2 position of phospholipids. The enzyme has a preference towards linoleoyl acyl chain over palmitoyl acyl chain. It also has a slight preference for phosphatidylcholine over phosphatidylethanolamine."
"266509_at","AT2G47940","DEGP2",-1.18560463334505,0.000381317345340129,"Encodes DegP2 protease (DEGP2); nuclear gene for chloroplast product."
"266532_at","AT2G16890","",3.83155050269160,5.13489987495901e-08,"UDP-glucoronosyl/UDP-glucosyl transferase family protein; similar to transferase, transferring glycosyl groups [Arabidopsis thaliana] (TAIR:AT5G14860.1); similar to Os09g0329200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062897.1); similar to putative UDP-glucose glucosyltransferase [Oryza sativa (japonica cultivar-group)] (GB:BAD54417.1); similar to OSIGBa0144J05.6 [Oryza sativa (indica cultivar-group)] (GB:CAH66194.1); contains InterPro domain Tudor; (InterPro:IPR002999), UDP-glucoronosyl/UDP-glucosyl transferase family protein; similar to transferase, transferring glycosyl groups [Arabidopsis thaliana] (TAIR:AT5G14860.1); similar to Os09g0329700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062898.1); similar to Os09g0329200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062897.1); similar to putative UDP-glucose glucosyltransferase [Oryza sativa (japonica cultivar-group)] (GB:BAD54417.1); contains InterPro domain UDP-glucuronosyl/UDP-glucosyltransferase; (InterPro:IPR002213); contains InterPro domain Tudor; (InterPro:IPR002999)"
