ATnumber,BacterialPathogen,FungalPathogen,Herbivore,Virus,Cold,Heat,Osmotic,UVB,Wound,Drought,Genotoxic,Unannotated
At1g54450,0,0,0,1,0,0,0,0,0,0,0,0
At1g23960,0,0,0,1,0,0,0,0,0,0,0,0
At2g04210,0,0,0,1,0,0,0,0,0,0,0,0
At2g16200,0,0,0,1,0,0,0,0,0,0,0,0
At2g05270,0,0,0,1,0,0,0,0,0,0,0,0
At1g05550,0,0,0,1,0,0,0,0,0,0,0,0
At1g36130,0,0,0,1,0,0,0,0,0,0,0,0
At1g36150,0,0,0,1,0,0,0,0,0,0,0,0
At1g10500,0,0,0,1,0,0,0,0,0,0,0,0
At2g11650,0,0,0,1,0,0,0,0,0,0,0,0
At2g01930,0,0,0,1,0,0,0,0,0,0,0,0
At2g10380,0,0,0,1,0,0,0,0,0,0,0,0
At2g10370,0,0,0,1,0,0,0,0,0,0,0,0
At2g15280,0,0,0,1,0,0,0,0,0,0,0,0
At2g20500,0,0,0,1,0,0,0,0,0,0,0,0
At2g31710,0,0,0,1,0,0,0,0,0,0,0,0
At2g31680,0,0,0,1,0,0,0,0,0,0,0,0
At2g04063,0,0,0,1,0,0,0,0,0,0,0,0
At2g22180,0,0,0,1,0,0,0,0,0,0,0,0
At2g24920,0,0,0,1,0,0,0,0,0,0,0,0
At2g24940,0,0,0,1,0,0,0,0,0,0,0,0
At2g24790,0,0,0,1,0,0,0,0,0,0,0,0
At2g25230,0,0,0,1,0,0,0,0,0,0,0,0
At2g04700,0,0,0,1,0,0,0,0,0,0,0,0
At1g09330,0,0,0,1,0,0,0,0,0,0,0,0
At2g21480,0,0,0,1,0,0,0,0,0,0,0,0
At2g06410,0,0,0,1,0,0,0,0,0,0,0,0
At2g06255,0,0,0,1,0,0,0,0,0,0,0,0
At2g24620,0,0,0,1,0,0,0,0,0,0,0,0
At2g04520,0,0,0,1,0,0,0,0,0,0,0,0
At2g09960,0,0,0,1,0,0,0,0,0,0,0,0
At2g36900,0,0,0,1,0,0,0,0,0,0,0,0
At2g04330,0,0,0,1,0,0,0,0,0,0,0,0
At2g04560,0,0,0,1,0,0,0,0,0,0,0,0
At2g12870,0,0,0,1,0,0,0,0,0,0,0,0
At2g13020,0,0,0,1,0,0,0,0,0,0,0,0
At2g10750,0,0,0,1,0,0,0,0,0,0,0,0
At2g10780,0,0,0,1,0,0,0,0,0,0,0,0
At2g31200,0,0,0,1,0,0,0,0,0,0,0,0
At2g13675,0,0,0,1,0,0,0,0,0,0,0,0
At1g02140,0,0,0,1,0,0,0,0,0,0,0,0
At1g65290,0,0,0,1,0,0,0,0,0,0,0,0
At1g54840,0,0,0,1,0,0,0,0,0,0,0,0
At1g62040,0,0,0,1,0,0,0,0,0,0,0,0
At1g78710,0,0,0,1,0,0,0,0,0,0,0,0
At1g03330,0,0,0,1,0,0,0,0,0,0,0,0
At1g11890,0,0,0,1,0,0,0,0,0,0,0,0
At1g61780,0,0,0,1,0,0,0,0,0,0,0,0
At1g43260,0,0,0,1,0,0,0,0,0,0,0,0
At1g61700,0,0,0,1,0,0,0,0,0,0,0,0
At1g27330,0,0,0,1,0,0,0,0,0,0,0,0
At1g09380,0,0,0,1,0,0,0,0,0,0,0,0
At1g04750,0,0,0,1,0,0,0,0,0,0,0,0
At1g04645,0,0,0,1,0,0,0,0,0,0,0,0
At1g09920,0,0,0,1,0,0,0,0,0,0,0,0
At1g22840,0,0,0,1,0,0,0,0,0,0,0,0
At1g61450,0,0,0,1,0,0,0,0,0,0,0,0
At1g03710,0,0,0,1,0,0,0,0,0,0,0,0
At2g17380,0,0,0,1,0,0,0,0,0,0,0,0
At1g61160,0,0,0,1,0,0,0,0,0,0,0,0
At1g76910,0,0,0,1,0,0,0,0,0,0,0,0
At1g77010,0,0,0,1,0,0,0,0,0,0,0,0
At1g67290,0,0,0,1,0,0,0,0,0,0,0,0
At1g63340,0,0,0,1,0,0,0,0,0,0,0,0
At1g55560,0,0,0,1,0,0,0,0,0,0,0,0
At1g51320,0,0,0,1,0,0,0,0,0,0,0,0
At1g23600,0,0,0,1,0,0,0,0,0,0,0,0
At1g05040,0,0,0,1,0,0,0,0,0,0,0,0
At2g02050,0,0,0,1,0,0,0,0,0,0,0,0
At2g07713,0,0,0,1,0,0,0,0,0,0,0,0
At2g14020,0,0,0,1,0,0,0,0,0,0,0,0
At2g13940,0,0,0,1,0,0,0,0,0,0,0,0
At2g14040,0,0,0,1,0,0,0,0,0,0,0,0
At2g16740,0,0,0,1,0,0,0,0,0,0,0,0
At2g13230,0,0,0,1,0,0,0,0,0,0,0,0
At2g20930,0,0,0,1,0,0,0,0,0,0,0,0
At2g16830,0,0,0,1,0,0,0,0,0,0,0,0
At2g46540,0,0,0,1,0,0,0,0,0,0,0,0
At2g15550,0,0,0,1,0,0,0,0,0,0,0,0
At2g05630,0,0,0,1,0,0,0,0,0,0,0,0
At2g06040,0,0,0,1,0,0,0,0,0,0,0,0
At2g06170,0,0,0,1,0,0,0,0,0,0,0,0
At2g06230,0,0,0,1,0,0,0,0,0,0,0,0
At2g05610,0,0,0,1,0,0,0,0,0,0,0,0
At2g28230,0,0,0,1,0,0,0,0,0,0,0,0
At2g20090,0,0,0,1,0,0,0,0,0,0,0,0
At2g25370,0,0,0,1,0,0,0,0,0,0,0,0
At2g27250,0,0,0,1,0,0,0,0,0,0,0,0
At2g27340,0,0,0,1,0,0,0,0,0,0,0,0
At2g27330,0,0,0,1,0,0,0,0,0,0,0,0
At2g10640,0,0,0,1,0,0,0,0,0,0,0,0
At2g10630,0,0,0,1,0,0,0,0,0,0,0,0
At2g13150,0,0,0,1,0,0,0,0,0,0,0,0
At2g01240,0,0,0,1,0,0,0,0,0,0,0,0
At2g48110,0,0,0,1,0,0,0,0,0,0,0,0
At2g07440,0,0,0,1,0,0,0,0,0,0,0,0
At2g07290,0,0,0,1,0,0,0,0,0,0,0,0
At2g18070,0,0,0,1,0,0,0,0,0,0,0,0
At2g17940,0,0,0,1,0,0,0,0,0,0,0,0
At2g35795,0,0,0,1,0,0,0,0,0,0,0,0
At2g42360,0,0,0,1,0,0,0,0,0,0,0,0
At2g01780,0,0,0,1,0,0,0,0,0,0,0,0
At2g14980,0,0,0,1,0,0,0,0,0,0,0,0
At2g11220,0,0,0,1,0,0,0,0,0,0,0,0
At2g37420,0,0,0,1,0,0,0,0,0,0,0,0
At2g05900,0,0,0,1,0,0,0,0,0,0,0,0
At2g40790,0,0,0,1,0,0,0,0,0,0,0,0
At2g18640,0,0,0,1,0,0,0,0,0,0,0,0
At2g37975,0,0,0,1,0,0,0,0,0,0,0,0
At2g37910,0,0,0,1,0,0,0,0,0,0,0,0
At2g45110,0,0,0,1,0,0,0,0,0,0,0,0
At2g12230,0,0,0,1,0,0,0,0,0,0,0,0
At2g02280,0,0,0,1,0,0,0,0,0,0,0,0
At2g27700,0,0,0,1,0,0,0,0,0,0,0,0
At2g27030,0,0,0,1,0,0,0,0,0,0,0,0
At2g14620,0,0,0,1,0,0,0,0,0,0,0,0
At2g22750,0,0,0,1,0,0,0,0,0,0,0,0
At2g31100,0,0,0,1,0,0,0,0,0,0,0,0
At2g47720,0,0,0,1,0,0,0,0,0,0,0,0
At2g46230,0,0,0,1,0,0,0,0,0,0,0,0
At2g23900,0,0,0,1,0,0,0,0,0,0,0,0
At2g46050,0,0,0,1,0,0,0,0,0,0,0,0
At2g35360,0,0,0,1,0,0,0,0,0,0,0,0
At2g29610,0,0,0,1,0,0,0,0,0,0,0,0
At2g03120,0,0,0,1,0,0,0,0,0,0,0,0
At2g46740,0,0,0,1,0,0,0,0,0,0,0,0
At2g47150,0,0,0,1,0,0,0,0,0,0,0,0
At2g44620,0,0,0,1,0,0,0,0,0,0,0,0
At2g34550,0,0,0,1,0,0,0,0,0,0,0,0
At2g45860,0,0,0,1,0,0,0,0,0,0,0,0
At2g34360,0,0,0,1,0,0,0,0,0,0,0,0
At2g34210,0,0,0,1,0,0,0,0,0,0,0,0
At2g32460,0,0,0,1,0,0,0,0,0,0,0,0
At2g14830,0,0,0,1,0,0,0,0,0,0,0,0
At2g23440,0,0,0,1,0,0,0,0,0,0,0,0
At2g38130,0,0,0,1,0,0,0,0,0,0,0,0
At2g31035,0,0,0,1,0,0,0,0,0,0,0,0
At2g30920,0,0,0,1,0,0,0,0,0,0,0,0
At2g44000,0,0,0,1,0,0,0,0,0,0,0,0
At2g02510,0,0,0,1,0,0,0,0,0,0,0,0
At2g23100,0,0,0,1,0,0,0,0,0,0,0,0
At2g23080,0,0,0,1,0,0,0,0,0,0,0,0
At2g23090,0,0,0,1,0,0,0,0,0,0,0,0
At2g34700,0,0,0,1,0,0,0,0,0,0,0,0
At2g19290,0,0,0,1,0,0,0,0,0,0,0,0
At2g44240,0,0,0,1,0,0,0,0,0,0,0,0
At2g44525,0,0,0,1,0,0,0,0,0,0,0,0
At2g26320,0,0,0,1,0,0,0,0,0,0,0,0
At2g34990,0,0,0,1,0,0,0,0,0,0,0,0
At2g34800,0,0,0,1,0,0,0,0,0,0,0,0
At2g45500,0,0,0,1,0,0,0,0,0,0,0,0
At2g45650,0,0,0,1,0,0,0,0,0,0,0,0
At2g30650,0,0,0,1,0,0,0,0,0,0,0,0
At2g30690,0,0,0,1,0,0,0,0,0,0,0,0
At2g39640,0,0,0,1,0,0,0,0,0,0,0,0
At2g42210,0,0,0,1,0,0,0,0,0,0,0,0
At4g15200,0,0,0,1,0,0,0,0,0,0,0,0
At1g28270,0,0,0,1,0,0,0,0,0,0,0,0
At5g38970,0,0,0,1,0,0,0,0,0,0,0,0
At3g47660,0,0,0,1,0,0,0,0,0,0,0,0
At4g02960,0,0,0,1,0,0,0,0,0,0,0,0
At3g06120,0,0,0,1,0,0,0,0,0,0,0,0
At2g20430,0,0,0,1,0,0,0,0,0,0,0,0
At2g04020,0,0,0,1,0,0,0,0,0,0,0,0
At2g21460,0,0,0,1,0,0,0,0,0,0,0,0
At5g19490,0,0,0,1,0,0,0,0,0,0,0,0
At5g38770,0,0,0,1,0,0,0,0,0,0,0,0
At3g42960,0,0,0,1,0,0,0,0,0,0,0,0
At4g35520,0,0,0,1,0,0,0,0,0,0,0,0
At4g35010,0,0,0,1,0,0,0,0,0,0,0,0
At4g07780,0,0,0,1,0,0,0,0,0,0,0,0
At4g07340,0,0,0,1,0,0,0,0,0,0,0,0
At3g13228,0,0,0,1,0,0,0,0,0,0,0,0
At1g67635,0,0,0,1,0,0,0,0,0,0,0,0
At2g06630,0,0,0,1,0,0,0,0,0,0,0,0
At5g51800,0,0,0,1,0,0,0,0,0,0,0,0
At4g19470,0,0,0,1,0,0,0,0,0,0,0,0
At1g73360,0,0,0,1,0,0,0,0,0,0,0,0
At4g36620,0,0,0,1,0,0,0,0,0,0,0,0
At3g43150,0,0,0,1,0,0,0,0,0,0,0,0
At5g35340,0,0,0,1,0,0,0,0,0,0,0,0
At5g34840,0,0,0,1,0,0,0,0,0,0,0,0
At5g27680,0,0,0,1,0,0,0,0,0,0,0,0
At5g27550,0,0,0,1,0,0,0,0,0,0,0,0
At5g27020,0,0,0,1,0,0,0,0,0,0,0,0
At5g67110,0,0,0,1,0,0,0,0,0,0,0,0
At5g65800,0,0,0,1,0,0,0,0,0,0,0,0
At5g57790,0,0,0,1,0,0,0,0,0,0,0,0
At5g48600,0,0,0,1,0,0,0,0,0,0,0,0
At5g46660,0,0,0,1,0,0,0,0,0,0,0,0
At5g36150,0,0,0,1,0,0,0,0,0,0,0,0
At5g18350,0,0,0,1,0,0,0,0,0,0,0,0
At5g03400,0,0,0,1,0,0,0,0,0,0,0,0
At5g02690,0,0,0,1,0,0,0,0,0,0,0,0
At3g59190,0,0,0,1,0,0,0,0,0,0,0,0
At3g56560,0,0,0,1,0,0,0,0,0,0,0,0
At3g49710,0,0,0,1,0,0,0,0,0,0,0,0
At3g44140,0,0,0,1,0,0,0,0,0,0,0,0
At3g43280,0,0,0,1,0,0,0,0,0,0,0,0
At3g43040,0,0,0,1,0,0,0,0,0,0,0,0
At5g32630,0,0,0,1,0,0,0,0,0,0,0,0
At4g35650,0,0,0,1,0,0,0,0,0,0,0,0
At4g33730,0,0,0,1,0,0,0,0,0,0,0,0
At4g31400,0,0,0,1,0,0,0,0,0,0,0,0
At4g28130,0,0,0,1,0,0,0,0,0,0,0,0
At4g26460,0,0,0,1,0,0,0,0,0,0,0,0
At4g24950,0,0,0,1,0,0,0,0,0,0,0,0
At4g22440,0,0,0,1,0,0,0,0,0,0,0,0
At4g22500,0,0,0,1,0,0,0,0,0,0,0,0
At4g13330,0,0,0,1,0,0,0,0,0,0,0,0
At4g12630,0,0,0,1,0,0,0,0,0,0,0,0
At4g11590,0,0,0,1,0,0,0,0,0,0,0,0
At4g11200,0,0,0,1,0,0,0,0,0,0,0,0
At4g09470,0,0,0,1,0,0,0,0,0,0,0,0
At4g07660,0,0,0,1,0,0,0,0,0,0,0,0
At4g04170,0,0,0,1,0,0,0,0,0,0,0,0
At4g03950,0,0,0,1,0,0,0,0,0,0,0,0
At4g03770,0,0,0,1,0,0,0,0,0,0,0,0
At4g02160,0,0,0,1,0,0,0,0,0,0,0,0
At1g58330,0,0,0,1,0,0,0,0,0,0,0,0
At3g11210,0,0,0,1,0,0,0,0,0,0,0,0
At3g29060,0,0,0,1,0,0,0,0,0,0,0,0
At3g16920,0,0,0,1,0,0,0,0,0,0,0,0
At3g27650,0,0,0,1,0,0,0,0,0,0,0,0
At3g17620,0,0,0,1,0,0,0,0,0,0,0,0
At3g08810,0,0,0,1,0,0,0,0,0,0,0,0
At3g09040,0,0,0,1,0,0,0,0,0,0,0,0
At1g20520,0,0,0,1,0,0,0,0,0,0,0,0
At1g56410,0,0,0,1,0,0,0,0,0,0,0,0
At1g76780,0,0,0,1,0,0,0,0,0,0,0,0
At1g68750,0,0,0,1,0,0,0,0,0,0,0,0
At1g67640,0,0,0,1,0,0,0,0,0,0,0,0
At1g68480,0,0,0,1,0,0,0,0,0,0,0,0
At1g48200,0,0,0,1,0,0,0,0,0,0,0,0
At1g32950,0,0,0,1,0,0,0,0,0,0,0,0
At1g27790,0,0,0,1,0,0,0,0,0,0,0,0
At1g32770,0,0,0,1,0,0,0,0,0,0,0,0
At1g37160,0,0,0,1,0,0,0,0,0,0,0,0
At1g52460,0,0,0,1,0,0,0,0,0,0,0,0
At1g52680,0,0,0,1,0,0,0,0,0,0,0,0
At1g64020,0,0,0,1,0,0,0,0,0,0,0,0
At1g06440,0,0,0,1,0,0,0,0,0,0,0,0
At2g16210,0,0,0,1,0,0,0,0,0,0,0,0
At2g14160,0,0,0,1,0,0,0,0,0,0,0,0
At2g11680,0,0,0,1,0,0,0,0,0,0,0,0
At2g07685,0,0,0,1,0,0,0,0,0,0,0,0
At1g26870,0,0,0,1,0,0,0,0,0,0,0,0
At1g60060,0,0,0,1,0,0,0,0,0,0,0,0
At2g13750,0,0,0,1,0,0,0,0,0,0,0,0
At1g09190,0,0,0,1,0,0,0,0,0,0,0,0
At4g15050,0,0,0,1,0,0,0,0,0,0,0,0
At1g60570,0,0,0,1,0,0,0,0,0,0,0,0
At2g20616,0,0,0,1,0,0,0,0,0,0,0,0
At2g06640,0,0,0,1,0,0,0,0,0,0,0,0
At2g07450,0,0,0,1,0,0,0,0,0,0,0,0
At2g12240,0,0,0,1,0,0,0,0,0,0,0,0
At2g06870,0,0,0,1,0,0,0,0,0,0,0,0
At2g27540,0,0,0,1,0,0,0,0,0,0,0,0
At2g29170,0,0,0,1,0,0,0,0,0,0,0,0
At2g03280,0,0,0,1,0,0,0,0,0,0,0,0
At2g47020,0,0,0,1,0,0,0,0,0,0,0,0
At2g46980,0,0,0,1,0,0,0,0,0,0,0,0
At2g44745,0,0,0,1,0,0,0,0,0,0,0,0
At2g34315,0,0,0,1,0,0,0,0,0,0,0,0
At2g38185,0,0,0,1,0,0,0,0,0,0,0,0
At2g37720,0,0,0,1,0,0,0,0,0,0,0,0
At2g26260,0,0,0,1,0,0,0,0,0,0,0,0
At2g02690,0,0,0,1,0,0,0,0,0,0,0,0
At2g26460,0,0,0,1,0,0,0,0,0,0,0,0
At2g23280,0,0,0,1,0,0,0,0,0,0,0,0
At2g41620,0,0,0,1,0,0,0,0,0,0,0,0
At1g67680,0,0,0,1,0,0,0,0,0,0,0,0
At1g67720,0,0,0,1,0,0,0,0,0,0,0,0
At5g12370,0,0,0,1,0,0,0,0,0,0,0,0
At4g25590,0,0,0,1,0,0,0,0,0,0,0,0
At4g15090,0,0,0,1,0,0,0,0,0,0,0,0
At4g16420,0,0,0,1,0,0,0,0,0,0,0,0
At4g15900,0,0,0,1,0,0,0,0,0,0,0,0
At4g16130,0,0,0,1,0,0,0,0,0,0,0,0
At4g16250,0,0,0,1,0,0,0,0,0,0,0,0
At4g16470,0,0,0,1,0,0,0,0,0,0,0,0
At4g16480,0,0,0,1,0,0,0,0,0,0,0,0
At4g15840,0,0,0,1,0,0,0,0,0,0,0,0
At4g14605,0,0,0,1,0,0,0,0,0,0,0,0
At4g15030,0,0,0,1,0,0,0,0,0,0,0,0
At1g25350,0,0,0,1,0,0,0,0,0,0,0,0
At5g04240,0,0,0,1,0,0,0,0,0,0,0,0
At1g73370,0,0,0,1,0,0,0,0,0,0,0,0
At1g32230,0,0,0,1,0,0,0,0,0,0,0,0
At1g26310,0,0,0,1,0,0,0,0,0,0,0,0
At1g26110,0,0,0,1,0,0,0,0,0,0,0,0
At5g13540,0,0,0,1,0,0,0,0,0,0,0,0
At1g58080,0,0,0,1,0,0,0,0,0,0,0,0
At5g28740,0,0,0,1,0,0,0,0,0,0,0,0
At5g19840,0,0,0,1,0,0,0,0,0,0,0,0
At5g20680,0,0,0,1,0,0,0,0,0,0,0,0
At5g13130,0,0,0,1,0,0,0,0,0,0,0,0
At5g13150,0,0,0,1,0,0,0,0,0,0,0,0
At5g20620,0,0,0,1,0,0,0,0,0,0,0,0
At5g20530,0,0,0,1,0,0,0,0,0,0,0,0
At5g20200,0,0,0,1,0,0,0,0,0,0,0,0
At5g19910,0,0,0,1,0,0,0,0,0,0,0,0
At5g20000,0,0,0,1,0,0,0,0,0,0,0,0
At5g28380,0,0,0,1,0,0,0,0,0,0,0,0
At4g36960,0,0,0,1,0,0,0,0,0,0,0,0
At4g37120,0,0,0,1,0,0,0,0,0,0,0,0
At4g36560,0,0,0,1,0,0,0,0,0,0,0,0
At4g37070,0,0,0,1,0,0,0,0,0,0,0,0
At4g36690,0,0,0,1,0,0,0,0,0,0,0,0
At1g31810,0,0,0,1,0,0,0,0,0,0,0,0
At1g31780,0,0,0,1,0,0,0,0,0,0,0,0
At1g31910,0,0,0,1,0,0,0,0,0,0,0,0
At3g56860,0,0,0,1,0,0,0,0,0,0,0,0
At1g40550,0,0,0,1,0,0,0,0,0,0,0,0
At1g77340,0,0,0,1,0,0,0,0,0,0,0,0
At5g16920,0,0,0,1,0,0,0,0,0,0,0,0
At5g17440,0,0,0,1,0,0,0,0,0,0,0,0
At5g16780,0,0,0,1,0,0,0,0,0,0,0,0
At5g16270,0,0,0,1,0,0,0,0,0,0,0,0
At5g16280,0,0,0,1,0,0,0,0,0,0,0,0
At5g15680,0,0,0,1,0,0,0,0,0,0,0,0
At5g15400,0,0,0,1,0,0,0,0,0,0,0,0
At5g15060,0,0,0,1,0,0,0,0,0,0,0,0
At1g48900,0,0,0,1,0,0,0,0,0,0,0,0
At1g31730,0,0,0,1,0,0,0,0,0,0,0,0
At5g35160,0,0,0,1,0,0,0,0,0,0,0,0
At5g35180,0,0,0,1,0,0,0,0,0,0,0,0
At5g31411,0,0,0,1,0,0,0,0,0,0,0,0
At5g29080,0,0,0,1,0,0,0,0,0,0,0,0
At5g30332,0,0,0,1,0,0,0,0,0,0,0,0
At5g27700,0,0,0,1,0,0,0,0,0,0,0,0
At5g27470,0,0,0,1,0,0,0,0,0,0,0,0
At5g26707,0,0,0,1,0,0,0,0,0,0,0,0
At5g26850,0,0,0,1,0,0,0,0,0,0,0,0
At5g25780,0,0,0,1,0,0,0,0,0,0,0,0
At5g24970,0,0,0,1,0,0,0,0,0,0,0,0
At5g67470,0,0,0,1,0,0,0,0,0,0,0,0
At5g67040,0,0,0,1,0,0,0,0,0,0,0,0
At5g66420,0,0,0,1,0,0,0,0,0,0,0,0
At5g66300,0,0,0,1,0,0,0,0,0,0,0,0
At5g65630,0,0,0,1,0,0,0,0,0,0,0,0
At5g65620,0,0,0,1,0,0,0,0,0,0,0,0
At5g65770,0,0,0,1,0,0,0,0,0,0,0,0
At5g64220,0,0,0,1,0,0,0,0,0,0,0,0
At5g64270,0,0,0,1,0,0,0,0,0,0,0,0
At5g64290,0,0,0,1,0,0,0,0,0,0,0,0
At5g63840,0,0,0,1,0,0,0,0,0,0,0,0
At5g63600,0,0,0,1,0,0,0,0,0,0,0,0
At5g63610,0,0,0,1,0,0,0,0,0,0,0,0
At5g63340,0,0,0,1,0,0,0,0,0,0,0,0
At5g62810,0,0,0,1,0,0,0,0,0,0,0,0
At5g62690,0,0,0,1,0,0,0,0,0,0,0,0
At5g62190,0,0,0,1,0,0,0,0,0,0,0,0
At5g62010,0,0,0,1,0,0,0,0,0,0,0,0
At5g61970,0,0,0,1,0,0,0,0,0,0,0,0
At5g61020,0,0,0,1,0,0,0,0,0,0,0,0
At5g61070,0,0,0,1,0,0,0,0,0,0,0,0
At5g61140,0,0,0,1,0,0,0,0,0,0,0,0
At5g61150,0,0,0,1,0,0,0,0,0,0,0,0
At5g60600,0,0,0,1,0,0,0,0,0,0,0,0
At5g60390,0,0,0,1,0,0,0,0,0,0,0,0
At5g60080,0,0,0,1,0,0,0,0,0,0,0,0
At5g59210,0,0,0,1,0,0,0,0,0,0,0,0
At5g58630,0,0,0,1,0,0,0,0,0,0,0,0
At5g58440,0,0,0,1,0,0,0,0,0,0,0,0
At5g58550,0,0,0,1,0,0,0,0,0,0,0,0
At5g57870,0,0,0,1,0,0,0,0,0,0,0,0
At5g58100,0,0,0,1,0,0,0,0,0,0,0,0
At5g58140,0,0,0,1,0,0,0,0,0,0,0,0
At5g57290,0,0,0,1,0,0,0,0,0,0,0,0
At5g57590,0,0,0,1,0,0,0,0,0,0,0,0
At5g56570,0,0,0,1,0,0,0,0,0,0,0,0
At5g56360,0,0,0,1,0,0,0,0,0,0,0,0
At5g56290,0,0,0,1,0,0,0,0,0,0,0,0
At5g55470,0,0,0,1,0,0,0,0,0,0,0,0
At5g55300,0,0,0,1,0,0,0,0,0,0,0,0
At5g55310,0,0,0,1,0,0,0,0,0,0,0,0
At5g53800,0,0,0,1,0,0,0,0,0,0,0,0
At5g53890,0,0,0,1,0,0,0,0,0,0,0,0
At5g53950,0,0,0,1,0,0,0,0,0,0,0,0
At5g53440,0,0,0,1,0,0,0,0,0,0,0,0
At5g53000,0,0,0,1,0,0,0,0,0,0,0,0
At5g52440,0,0,0,1,0,0,0,0,0,0,0,0
At5g52480,0,0,0,1,0,0,0,0,0,0,0,0
At5g52040,0,0,0,1,0,0,0,0,0,0,0,0
At5g51300,0,0,0,1,0,0,0,0,0,0,0,0
At5g50920,0,0,0,1,0,0,0,0,0,0,0,0
At5g51060,0,0,0,1,0,0,0,0,0,0,0,0
At5g49670,0,0,0,1,0,0,0,0,0,0,0,0
At5g49810,0,0,0,1,0,0,0,0,0,0,0,0
At5g49640,0,0,0,1,0,0,0,0,0,0,0,0
At5g49250,0,0,0,1,0,0,0,0,0,0,0,0
At5g48300,0,0,0,1,0,0,0,0,0,0,0,0
At5g48330,0,0,0,1,0,0,0,0,0,0,0,0
At5g47750,0,0,0,1,0,0,0,0,0,0,0,0
At5g48060,0,0,0,1,0,0,0,0,0,0,0,0
At5g47820,0,0,0,1,0,0,0,0,0,0,0,0
At5g47470,0,0,0,1,0,0,0,0,0,0,0,0
At5g46840,0,0,0,1,0,0,0,0,0,0,0,0
At5g44230,0,0,0,1,0,0,0,0,0,0,0,0
At5g43560,0,0,0,1,0,0,0,0,0,0,0,0
At5g43800,0,0,0,1,0,0,0,0,0,0,0,0
At5g43130,0,0,0,1,0,0,0,0,0,0,0,0
At5g42920,0,0,0,1,0,0,0,0,0,0,0,0
At5g42480,0,0,0,1,0,0,0,0,0,0,0,0
At5g42520,0,0,0,1,0,0,0,0,0,0,0,0
At5g42540,0,0,0,1,0,0,0,0,0,0,0,0
At5g42390,0,0,0,1,0,0,0,0,0,0,0,0
At5g42130,0,0,0,1,0,0,0,0,0,0,0,0
At5g41790,0,0,0,1,0,0,0,0,0,0,0,0
At5g41860,0,0,0,1,0,0,0,0,0,0,0,0
At5g41940,0,0,0,1,0,0,0,0,0,0,0,0
At5g41370,0,0,0,1,0,0,0,0,0,0,0,0
At5g40420,0,0,0,1,0,0,0,0,0,0,0,0
At5g39880,0,0,0,1,0,0,0,0,0,0,0,0
At5g39270,0,0,0,1,0,0,0,0,0,0,0,0
At5g37830,0,0,0,1,0,0,0,0,0,0,0,0
At5g37510,0,0,0,1,0,0,0,0,0,0,0,0
At5g37150,0,0,0,1,0,0,0,0,0,0,0,0
At5g36720,0,0,0,1,0,0,0,0,0,0,0,0
At5g24520,0,0,0,1,0,0,0,0,0,0,0,0
At5g24630,0,0,0,1,0,0,0,0,0,0,0,0
At5g23640,0,0,0,1,0,0,0,0,0,0,0,0
At5g23690,0,0,0,1,0,0,0,0,0,0,0,0
At5g23330,0,0,0,1,0,0,0,0,0,0,0,0
At5g23450,0,0,0,1,0,0,0,0,0,0,0,0
At5g23570,0,0,0,1,0,0,0,0,0,0,0,0
At5g23630,0,0,0,1,0,0,0,0,0,0,0,0
At5g22960,0,0,0,1,0,0,0,0,0,0,0,0
At5g22650,0,0,0,1,0,0,0,0,0,0,0,0
At5g18910,0,0,0,1,0,0,0,0,0,0,0,0
At5g19010,0,0,0,1,0,0,0,0,0,0,0,0
At5g19090,0,0,0,1,0,0,0,0,0,0,0,0
At5g19040,0,0,0,1,0,0,0,0,0,0,0,0
At5g18410,0,0,0,1,0,0,0,0,0,0,0,0
At5g17930,0,0,0,1,0,0,0,0,0,0,0,0
At5g16290,0,0,0,1,0,0,0,0,0,0,0,0
At5g14260,0,0,0,1,0,0,0,0,0,0,0,0
At5g14500,0,0,0,1,0,0,0,0,0,0,0,0
At5g14590,0,0,0,1,0,0,0,0,0,0,0,0
At5g14040,0,0,0,1,0,0,0,0,0,0,0,0
At5g14170,0,0,0,1,0,0,0,0,0,0,0,0
At5g14050,0,0,0,1,0,0,0,0,0,0,0,0
At5g13830,0,0,0,1,0,0,0,0,0,0,0,0
At5g13950,0,0,0,1,0,0,0,0,0,0,0,0
At5g13680,0,0,0,1,0,0,0,0,0,0,0,0
At5g13010,0,0,0,1,0,0,0,0,0,0,0,0
At5g13020,0,0,0,1,0,0,0,0,0,0,0,0
At5g13390,0,0,0,1,0,0,0,0,0,0,0,0
At5g12100,0,0,0,1,0,0,0,0,0,0,0,0
At5g12850,0,0,0,1,0,0,0,0,0,0,0,0
At5g11770,0,0,0,1,0,0,0,0,0,0,0,0
At5g11720,0,0,0,1,0,0,0,0,0,0,0,0
At5g11850,0,0,0,1,0,0,0,0,0,0,0,0
At5g11700,0,0,0,1,0,0,0,0,0,0,0,0
At5g11360,0,0,0,1,0,0,0,0,0,0,0,0
At5g11560,0,0,0,1,0,0,0,0,0,0,0,0
At5g10360,0,0,0,1,0,0,0,0,0,0,0,0
At5g10540,0,0,0,1,0,0,0,0,0,0,0,0
At5g10800,0,0,0,1,0,0,0,0,0,0,0,0
At5g10270,0,0,0,1,0,0,0,0,0,0,0,0
At5g10010,0,0,0,1,0,0,0,0,0,0,0,0
At5g08550,0,0,0,1,0,0,0,0,0,0,0,0
At5g08570,0,0,0,1,0,0,0,0,0,0,0,0
